id,web_name,now_cost,total_points,form,minutes,expected_goals,expected_assists,expected_goal_involvements,ict_index,chance_of_playing_next_round,position,team_name,base_xP,AI_xP_gw1,AI_xP_gw2,AI_xP_gw3,AI_xP_gw4,AI_xP_gw5,AI_xP_gw6,AI_xP_gw7,AI_xP_gw8,AI_xP_gw9,AI_xP_gw10,AI_xP_gw11,AI_xP_gw12,AI_xP_gw13,AI_xP_gw14,AI_xP_gw15,AI_xP_gw16,AI_xP_gw17,AI_xP_gw18,AI_xP_gw19,AI_xP_gw20,AI_xP_gw21,AI_xP_gw22,AI_xP_gw23,AI_xP_gw24,AI_xP_gw25,AI_xP_gw26,AI_xP_gw27,AI_xP_gw28,AI_xP_gw29,AI_xP_gw30,AI_xP_gw31,AI_xP_gw32,AI_xP_gw33,AI_xP_gw34,AI_xP_gw35,AI_xP_gw36,AI_xP_gw37,AI_xP_gw38
594,David,5.9,1,0.2,23,0.42,0.0,0.42,0.4,100.0,FWD,Brighton,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.15860251436781608,0.15860251436781608,0.21147001915708813,0.2643375239463602,0.2643375239463602,0.21147001915708813,0.21147001915708813,0.21147001915708813,0.2643375239463602,0.21147001915708813,0.21147001915708813,0.15860251436781608,0.21147001915708813,0.21147001915708813,0.15860251436781608,0.21147001915708813,0.2643375239463602,0.15860251436781608,0.21147001915708813,0.2643375239463602,0.2643375239463602,0.21147001915708813,0.2643375239463602,0.15860251436781608,0.15860251436781608,0.21147001915708813,0.21147001915708813,0.2643375239463602,0.21147001915708813,0.15860251436781608,0.15860251436781608
600,Osman,5.0,3,0.5,40,0.05,0.07,0.12,4.2,100.0,MID,Brighton,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.24136686009026437,0.24136686009026437,0.32182248012035247,0.4022781001504406,0.4022781001504406,0.32182248012035247,0.32182248012035247,0.32182248012035247,0.4022781001504406,0.32182248012035247,0.32182248012035247,0.24136686009026437,0.32182248012035247,0.32182248012035247,0.24136686009026437,0.32182248012035247,0.4022781001504406,0.24136686009026437,0.32182248012035247,0.4022781001504406,0.4022781001504406,0.32182248012035247,0.4022781001504406,0.24136686009026437,0.24136686009026437,0.32182248012035247,0.32182248012035247,0.4022781001504406,0.32182248012035247,0.24136686009026437,0.24136686009026437
605,Yalcouyé,4.5,20,4.8,236,1.46,0.45,1.91,29.1,100.0,MID,Brighton,2.374056623931624,2.374056623931624,2.374056623931624,2.374056623931624,2.374056623931624,2.374056623931624,2.374056623931624,2.374056623931624,1.780542467948718,1.780542467948718,2.374056623931624,2.96757077991453,2.96757077991453,2.374056623931624,2.374056623931624,2.374056623931624,2.96757077991453,2.374056623931624,2.374056623931624,1.780542467948718,2.374056623931624,2.374056623931624,1.780542467948718,2.374056623931624,2.96757077991453,1.780542467948718,2.374056623931624,2.96757077991453,2.96757077991453,2.374056623931624,2.96757077991453,1.780542467948718,1.780542467948718,2.374056623931624,2.374056623931624,2.96757077991453,2.374056623931624,1.780542467948718,1.780542467948718
614,Hadjam,4.5,0,0.0,0,0.0,0.0,0.0,0.0,100.0,DEF,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Andrés,5.5,12,4.0,109,0.52,0.12,0.64,10.9,100.0,MID,Brighton,1.028889177239523,1.028889177239523,1.028889177239523,1.028889177239523,1.028889177239523,1.028889177239523,1.028889177239523,1.028889177239523,0.7716668829296423,0.7716668829296423,1.028889177239523,1.2861114715494038,1.2861114715494038,1.028889177239523,1.028889177239523,1.028889177239523,1.2861114715494038,1.028889177239523,1.028889177239523,0.7716668829296423,1.028889177239523,1.028889177239523,0.7716668829296423,1.028889177239523,1.2861114715494038,0.7716668829296423,1.028889177239523,1.2861114715494038,1.2861114715494038,1.028889177239523,1.2861114715494038,0.7716668829296423,0.7716668829296423,1.028889177239523,1.028889177239523,1.2861114715494038,1.028889177239523,0.7716668829296423,0.7716668829296423
652,Azeez,5.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Ibrahim,4.5,0,0.0,0,0.0,0.0,0.0,0.0,100.0,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Martinez,5.0,9,2.2,360,0.0,0.01,0.01,17.5,100.0,GK,Chelsea,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.0475,2.73,3.4125,2.73,2.73,2.0475,2.0475,2.73,3.4125,3.4125,3.4125,2.73,3.4125,2.73,2.73,2.0475,2.73,3.4125,2.0475,3.4125,2.0475,3.4125,3.4125,2.73,2.0475,2.0475,2.73,2.73,2.73,2.73
40,Rogers,7.7,29,5.8,437,1.72,1.23,2.95,43.9,100.0,MID,Chelsea,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796,3.124069692058347,4.165426256077796,5.206782820097246,4.165426256077796,4.165426256077796,3.124069692058347,3.124069692058347,4.165426256077796,5.206782820097246,5.206782820097246,5.206782820097246,4.165426256077796,5.206782820097246,4.165426256077796,4.165426256077796,3.124069692058347,4.165426256077796,5.206782820097246,3.124069692058347,5.206782820097246,3.124069692058347,5.206782820097246,5.206782820097246,4.165426256077796,3.124069692058347,3.124069692058347,4.165426256077796,4.165426256077796,4.165426256077796,4.165426256077796
101,Henderson,4.9,2,0.4,90,0.0,0.08,0.08,2.7,100.0,MID,Chelsea,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.5327272727272727,0.7103030303030303,0.8878787878787879,0.7103030303030303,0.7103030303030303,0.5327272727272727,0.5327272727272727,0.7103030303030303,0.8878787878787879,0.8878787878787879,0.8878787878787879,0.7103030303030303,0.8878787878787879,0.7103030303030303,0.7103030303030303,0.5327272727272727,0.7103030303030303,0.8878787878787879,0.5327272727272727,0.8878787878787879,0.5327272727272727,0.8878787878787879,0.8878787878787879,0.7103030303030303,0.5327272727272727,0.5327272727272727,0.7103030303030303,0.7103030303030303,0.7103030303030303,0.7103030303030303
136,Welbeck,5.9,4,0.8,85,0.0,0.14,0.14,6.1,100.0,FWD,Chelsea,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.5731743646840979,0.7642324862454639,0.95529060780683,0.7642324862454639,0.7642324862454639,0.5731743646840979,0.5731743646840979,0.7642324862454639,0.95529060780683,0.95529060780683,0.95529060780683,0.7642324862454639,0.95529060780683,0.7642324862454639,0.7642324862454639,0.5731743646840979,0.7642324862454639,0.95529060780683,0.5731743646840979,0.95529060780683,0.5731743646840979,0.95529060780683,0.95529060780683,0.7642324862454639,0.5731743646840979,0.5731743646840979,0.7642324862454639,0.7642324862454639,0.7642324862454639,0.7642324862454639
142,James,5.4,3,0.6,292,0.33,0.26,0.59,14.8,75.0,DEF,Chelsea,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.3711031634804063,1.8281375513072082,2.28517193913401,1.8281375513072082,1.8281375513072082,1.3711031634804063,1.3711031634804063,1.8281375513072082,2.28517193913401,2.28517193913401,2.28517193913401,1.8281375513072082,2.28517193913401,1.8281375513072082,1.8281375513072082,1.3711031634804063,1.8281375513072082,2.28517193913401,1.3711031634804063,2.28517193913401,1.3711031634804063,2.28517193913401,2.28517193913401,1.8281375513072082,1.3711031634804063,1.3711031634804063,1.8281375513072082,1.8281375513072082,1.8281375513072082,1.8281375513072082
144,Gusto,4.9,4,0.8,272,0.08,0.12,0.2,8.2,100.0,DEF,Chelsea,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874,1.5714598246196907,2.0952797661595874,2.619099707699484,2.0952797661595874,2.0952797661595874,1.5714598246196907,1.5714598246196907,2.0952797661595874,2.619099707699484,2.619099707699484,2.619099707699484,2.0952797661595874,2.619099707699484,2.0952797661595874,2.0952797661595874,1.5714598246196907,2.0952797661595874,2.619099707699484,1.5714598246196907,2.619099707699484,1.5714598246196907,2.619099707699484,2.619099707699484,2.0952797661595874,1.5714598246196907,1.5714598246196907,2.0952797661595874,2.0952797661595874,2.0952797661595874,2.0952797661595874
145,Fofana,5.0,8,1.6,312,0.0,0.08,0.08,13.4,100.0,DEF,Chelsea,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165,1.7968473798599374,2.3957965064799165,2.9947456330998956,2.3957965064799165,2.3957965064799165,1.7968473798599374,1.7968473798599374,2.3957965064799165,2.9947456330998956,2.9947456330998956,2.9947456330998956,2.3957965064799165,2.9947456330998956,2.3957965064799165,2.3957965064799165,1.7968473798599374,2.3957965064799165,2.9947456330998956,1.7968473798599374,2.9947456330998956,1.7968473798599374,2.9947456330998956,2.9947456330998956,2.3957965064799165,1.7968473798599374,1.7968473798599374,2.3957965064799165,2.3957965064799165,2.3957965064799165,2.3957965064799165
148,Hato,4.5,8,1.6,258,0.01,0.21,0.22,14.0,100.0,DEF,Chelsea,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.4184817277663426,1.8913089703551234,2.364136212943904,1.8913089703551234,1.8913089703551234,1.4184817277663426,1.4184817277663426,1.8913089703551234,2.364136212943904,2.364136212943904,2.364136212943904,1.8913089703551234,2.364136212943904,1.8913089703551234,1.8913089703551234,1.4184817277663426,1.8913089703551234,2.364136212943904,1.4184817277663426,2.364136212943904,1.4184817277663426,2.364136212943904,2.364136212943904,1.8913089703551234,1.4184817277663426,1.4184817277663426,1.8913089703551234,1.8913089703551234,1.8913089703551234,1.8913089703551234
149,Colwill,4.8,3,0.6,341,0.01,0.05,0.06,9.2,100.0,DEF,Chelsea,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074,1.9051831766775806,2.5402442355701074,3.175305294462634,2.5402442355701074,2.5402442355701074,1.9051831766775806,1.9051831766775806,2.5402442355701074,3.175305294462634,3.175305294462634,3.175305294462634,2.5402442355701074,3.175305294462634,2.5402442355701074,2.5402442355701074,1.9051831766775806,2.5402442355701074,3.175305294462634,1.9051831766775806,3.175305294462634,1.9051831766775806,3.175305294462634,3.175305294462634,2.5402442355701074,1.9051831766775806,1.9051831766775806,2.5402442355701074,2.5402442355701074,2.5402442355701074,2.5402442355701074
151,Acheampong,4.5,5,1.0,221,0.0,0.03,0.03,5.4,100.0,DEF,Chelsea,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.2099411100000521,1.6132548133334028,2.0165685166667533,1.6132548133334028,1.6132548133334028,1.2099411100000521,1.2099411100000521,1.6132548133334028,2.0165685166667533,2.0165685166667533,2.0165685166667533,1.6132548133334028,2.0165685166667533,1.6132548133334028,1.6132548133334028,1.2099411100000521,1.6132548133334028,2.0165685166667533,1.2099411100000521,2.0165685166667533,1.2099411100000521,2.0165685166667533,2.0165685166667533,1.6132548133334028,1.2099411100000521,1.2099411100000521,1.6132548133334028,1.6132548133334028,1.6132548133334028,1.6132548133334028
152,Palestra,5.3,0,0.0,0,0.0,0.0,0.0,0.0,50.0,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Palmer,9.7,28,5.6,442,1.31,0.79,2.1,44.1,75.0,MID,Chelsea,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863,2.544318129405647,3.392424172540863,4.2405302156760785,3.392424172540863,3.392424172540863,2.544318129405647,2.544318129405647,3.392424172540863,4.2405302156760785,4.2405302156760785,4.2405302156760785,3.392424172540863,4.2405302156760785,3.392424172540863,3.392424172540863,2.544318129405647,3.392424172540863,4.2405302156760785,2.544318129405647,4.2405302156760785,2.544318129405647,4.2405302156760785,4.2405302156760785,3.392424172540863,2.544318129405647,2.544318129405647,3.392424172540863,3.392424172540863,3.392424172540863,3.392424172540863
156,Neto,6.5,14,2.8,332,0.68,0.58,1.26,28.2,100.0,MID,Chelsea,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159,2.3968064081101192,3.195741877480159,3.994677346850199,3.195741877480159,3.195741877480159,2.3968064081101192,2.3968064081101192,3.195741877480159,3.994677346850199,3.994677346850199,3.994677346850199,3.195741877480159,3.994677346850199,3.195741877480159,3.195741877480159,2.3968064081101192,3.195741877480159,3.994677346850199,2.3968064081101192,3.994677346850199,2.3968064081101192,3.994677346850199,3.994677346850199,3.195741877480159,2.3968064081101192,2.3968064081101192,3.195741877480159,3.195741877480159,3.195741877480159,3.195741877480159
157,Estêvão,6.3,4,0.8,23,0.07,0.07,0.14,5.0,100.0,MID,Chelsea,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.1637539213508282,0.21833856180110425,0.27292320225138034,0.21833856180110425,0.21833856180110425,0.1637539213508282,0.1637539213508282,0.21833856180110425,0.27292320225138034,0.27292320225138034,0.27292320225138034,0.21833856180110425,0.27292320225138034,0.21833856180110425,0.21833856180110425,0.1637539213508282,0.21833856180110425,0.27292320225138034,0.1637539213508282,0.27292320225138034,0.1637539213508282,0.27292320225138034,0.27292320225138034,0.21833856180110425,0.1637539213508282,0.1637539213508282,0.21833856180110425,0.21833856180110425,0.21833856180110425,0.21833856180110425
158,Gittens,5.8,0,0.0,0,0.0,0.0,0.0,0.0,100.0,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Caicedo,5.3,1,0.2,13,0.0,0.0,0.0,0.0,50.0,MID,Chelsea,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.04088258592542567,0.05451011456723423,0.06813764320904278,0.05451011456723423,0.05451011456723423,0.04088258592542567,0.04088258592542567,0.05451011456723423,0.06813764320904278,0.06813764320904278,0.06813764320904278,0.05451011456723423,0.06813764320904278,0.05451011456723423,0.05451011456723423,0.04088258592542567,0.05451011456723423,0.06813764320904278,0.04088258592542567,0.06813764320904278,0.04088258592542567,0.06813764320904278,0.06813764320904278,0.05451011456723423,0.04088258592542567,0.04088258592542567,0.05451011456723423,0.05451011456723423,0.05451011456723423,0.05451011456723423
161,Lavia,5.0,11,2.2,258,0.75,0.11,0.86,16.1,100.0,MID,Chelsea,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758,1.6457255993150683,2.194300799086758,2.7428759988584472,2.194300799086758,2.194300799086758,1.6457255993150683,1.6457255993150683,2.194300799086758,2.7428759988584472,2.7428759988584472,2.7428759988584472,2.194300799086758,2.7428759988584472,2.194300799086758,2.194300799086758,1.6457255993150683,2.194300799086758,2.7428759988584472,1.6457255993150683,2.7428759988584472,1.6457255993150683,2.7428759988584472,2.7428759988584472,2.194300799086758,1.6457255993150683,1.6457255993150683,2.194300799086758,2.194300799086758,2.194300799086758,2.194300799086758
164,Quenda,5.3,2,0.4,27,0.03,0.01,0.04,1.2,100.0,MID,Chelsea,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.1696922884128324,0.22625638455044322,0.28282048068805404,0.22625638455044322,0.22625638455044322,0.1696922884128324,0.1696922884128324,0.22625638455044322,0.28282048068805404,0.28282048068805404,0.28282048068805404,0.22625638455044322,0.28282048068805404,0.22625638455044322,0.22625638455044322,0.1696922884128324,0.22625638455044322,0.28282048068805404,0.1696922884128324,0.28282048068805404,0.1696922884128324,0.28282048068805404,0.28282048068805404,0.22625638455044322,0.1696922884128324,0.1696922884128324,0.22625638455044322,0.22625638455044322,0.22625638455044322,0.22625638455044322
165,João Pedro,7.7,33,6.6,360,2.17,0.19,2.36,37.0,75.0,FWD,Chelsea,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003,2.397234375,3.1963125000000003,3.9953906250000006,3.1963125000000003,3.1963125000000003,2.397234375,2.397234375,3.1963125000000003,3.9953906250000006,3.9953906250000006,3.9953906250000006,3.1963125000000003,3.9953906250000006,3.1963125000000003,3.1963125000000003,2.397234375,3.1963125000000003,3.9953906250000006,2.397234375,3.9953906250000006,2.397234375,3.9953906250000006,3.9953906250000006,3.1963125000000003,2.397234375,2.397234375,3.1963125000000003,3.1963125000000003,3.1963125000000003,3.1963125000000003
169,Mheuka,4.5,0,0.0,0,0.0,0.0,0.0,0.0,100.0,FWD,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Emegha,5.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,FWD,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Lacroix,5.9,13,2.6,364,0.15,0.22,0.37,14.4,100.0,DEF,Chelsea,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366,2.3106113732083022,3.0808151642777366,3.851018955347171,3.0808151642777366,3.0808151642777366,2.3106113732083022,2.3106113732083022,3.0808151642777366,3.851018955347171,3.851018955347171,3.851018955347171,3.0808151642777366,3.851018955347171,3.0808151642777366,3.0808151642777366,2.3106113732083022,3.0808151642777366,3.851018955347171,2.3106113732083022,3.851018955347171,2.3106113732083022,3.851018955347171,3.851018955347171,3.0808151642777366,2.3106113732083022,2.3106113732083022,3.0808151642777366,3.0808151642777366,3.0808151642777366,3.0808151642777366
560,Penders,4.4,0,0.0,0,0.0,0.0,0.0,0.0,100.0,GK,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Anselmino,4.5,0,0.0,0,0.0,0.0,0.0,0.0,100.0,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Barco,5.4,3,0.6,115,0.07,0.11,0.18,3.0,100.0,MID,Chelsea,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.7272497373437978,0.9696663164583972,1.2120828955729965,0.9696663164583972,0.9696663164583972,0.7272497373437978,0.7272497373437978,0.9696663164583972,1.2120828955729965,1.2120828955729965,1.2120828955729965,0.9696663164583972,1.2120828955729965,0.9696663164583972,0.9696663164583972,0.7272497373437978,0.9696663164583972,1.2120828955729965,0.7272497373437978,1.2120828955729965,0.7272497373437978,1.2120828955729965,1.2120828955729965,0.9696663164583972,0.7272497373437978,0.7272497373437978,0.9696663164583972,0.9696663164583972,0.9696663164583972,0.9696663164583972
583,Chavarria,4.9,5,1.0,208,0.04,0.07,0.11,7.5,100.0,DEF,Chelsea,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.2091885320133486,1.6122513760177983,2.015314220022248,1.6122513760177983,1.6122513760177983,1.2091885320133486,1.2091885320133486,1.6122513760177983,2.015314220022248,2.015314220022248,2.015314220022248,1.6122513760177983,2.015314220022248,1.6122513760177983,1.6122513760177983,1.2091885320133486,1.6122513760177983,2.015314220022248,1.2091885320133486,2.015314220022248,1.2091885320133486,2.015314220022248,2.015314220022248,1.6122513760177983,1.2091885320133486,1.2091885320133486,1.6122513760177983,1.6122513760177983,1.6122513760177983,1.6122513760177983
662,Nicoll-Jazuli,4.5,1,1.0,3,0.0,0.0,0.0,0.6,100.0,MID,Chelsea,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.01687476172321769,0.022499682297623586,0.028124602872029482,0.022499682297623586,0.022499682297623586,0.01687476172321769,0.01687476172321769,0.022499682297623586,0.028124602872029482,0.028124602872029482,0.028124602872029482,0.022499682297623586,0.028124602872029482,0.022499682297623586,0.022499682297623586,0.01687476172321769,0.022499682297623586,0.028124602872029482,0.01687476172321769,0.028124602872029482,0.01687476172321769,0.028124602872029482,0.028124602872029482,0.022499682297623586,0.01687476172321769,0.01687476172321769,0.022499682297623586,0.022499682297623586,0.022499682297623586,0.022499682297623586
91,Pinnock,4.5,14,3.5,282,0.12,0.0,0.12,10.3,100.0,DEF,Coventry City,2.054807941635353,2.054807941635353,2.054807941635353,2.054807941635353,2.054807941635353,2.054807941635353,2.5685099270441913,2.054807941635353,2.5685099270441913,2.5685099270441913,2.054807941635353,2.054807941635353,2.054807941635353,2.5685099270441913,1.5411059562265148,2.054807941635353,2.054807941635353,1.5411059562265148,2.054807941635353,1.5411059562265148,2.5685099270441913,2.054807941635353,2.054807941635353,2.5685099270441913,2.054807941635353,1.5411059562265148,2.054807941635353,2.054807941635353,1.5411059562265148,1.5411059562265148,2.054807941635353,1.5411059562265148,2.5685099270441913,1.5411059562265148,1.5411059562265148,2.054807941635353,2.054807941635353,2.054807941635353,2.054807941635353
104,Onyeka,4.9,9,1.8,314,0.03,0.02,0.05,4.5,100.0,MID,Coventry City,2.3792486434319655,2.3792486434319655,2.3792486434319655,2.3792486434319655,2.3792486434319655,2.3792486434319655,2.974060804289957,2.3792486434319655,2.974060804289957,2.974060804289957,2.3792486434319655,2.3792486434319655,2.3792486434319655,2.974060804289957,1.784436482573974,2.3792486434319655,2.3792486434319655,1.784436482573974,2.3792486434319655,1.784436482573974,2.974060804289957,2.3792486434319655,2.3792486434319655,2.974060804289957,2.3792486434319655,1.784436482573974,2.3792486434319655,2.3792486434319655,1.784436482573974,1.784436482573974,2.3792486434319655,1.784436482573974,2.974060804289957,1.784436482573974,1.784436482573974,2.3792486434319655,2.3792486434319655,2.3792486434319655,2.3792486434319655
110,Rushworth,4.5,16,3.8,450,0.0,0.02,0.02,10.1,100.0,GK,Coventry City,2.5361904761904763,2.5361904761904763,2.5361904761904763,2.5361904761904763,2.5361904761904763,2.5361904761904763,3.1702380952380955,2.5361904761904763,3.1702380952380955,3.1702380952380955,2.5361904761904763,2.5361904761904763,2.5361904761904763,3.1702380952380955,1.9021428571428571,2.5361904761904763,2.5361904761904763,1.9021428571428571,2.5361904761904763,1.9021428571428571,3.1702380952380955,2.5361904761904763,2.5361904761904763,3.1702380952380955,2.5361904761904763,1.9021428571428571,2.5361904761904763,2.5361904761904763,1.9021428571428571,1.9021428571428571,2.5361904761904763,1.9021428571428571,3.1702380952380955,1.9021428571428571,1.9021428571428571,2.5361904761904763,2.5361904761904763,2.5361904761904763,2.5361904761904763
172,Wilson,4.4,0,0.0,0,0.0,0.0,0.0,0.0,100.0,GK,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Thomas,4.0,24,5.2,437,0.49,0.3,0.79,18.4,100.0,DEF,Coventry City,2.5691491085899516,2.5691491085899516,2.5691491085899516,2.5691491085899516,2.5691491085899516,2.5691491085899516,3.2114363857374393,2.5691491085899516,3.2114363857374393,3.2114363857374393,2.5691491085899516,2.5691491085899516,2.5691491085899516,3.2114363857374393,1.9268618314424637,2.5691491085899516,2.5691491085899516,1.9268618314424637,2.5691491085899516,1.9268618314424637,3.2114363857374393,2.5691491085899516,2.5691491085899516,3.2114363857374393,2.5691491085899516,1.9268618314424637,2.5691491085899516,2.5691491085899516,1.9268618314424637,1.9268618314424637,2.5691491085899516,1.9268618314424637,3.2114363857374393,1.9268618314424637,1.9268618314424637,2.5691491085899516,2.5691491085899516,2.5691491085899516,2.5691491085899516
175,van Ewijk,4.0,6,1.2,360,0.0,0.3,0.3,12.8,75.0,DEF,Coventry City,1.8357142857142859,1.8357142857142859,1.8357142857142859,1.8357142857142859,1.8357142857142859,1.8357142857142859,2.294642857142857,1.8357142857142859,2.294642857142857,2.294642857142857,1.8357142857142859,1.8357142857142859,1.8357142857142859,2.294642857142857,1.3767857142857145,1.8357142857142859,1.8357142857142859,1.3767857142857145,1.8357142857142859,1.3767857142857145,2.294642857142857,1.8357142857142859,1.8357142857142859,2.294642857142857,1.8357142857142859,1.3767857142857145,1.8357142857142859,1.8357142857142859,1.3767857142857145,1.3767857142857145,1.8357142857142859,1.3767857142857145,2.294642857142857,1.3767857142857145,1.3767857142857145,1.8357142857142859,1.8357142857142859,1.8357142857142859,1.8357142857142859
