id,web_name,now_cost,total_points,form,minutes,expected_goals,expected_assists,expected_goal_involvements,position,team_name,base_xP,team,next_3_fdr,AI_xP
376,Bajcetic,5.0,0,0.0,0,0.0,0.0,0.0,MID,Liverpool,0.0,14,3.0,0.0
377,Munoz,6.5,14,3.5,239,0.52,0.25,0.77,MID,Liverpool,13.5,14,3.0,13.5
378,McConnell,4.5,0,0.0,0,0.0,0.0,0.0,MID,Liverpool,0.0,14,3.0,0.0
379,Isak,9.1,25,6.2,333,2.79,0.06,2.85,FWD,Liverpool,21.7,14,3.0,21.7
380,Ekitiké,7.4,0,0.0,0,0.0,0.0,0.0,FWD,Liverpool,0.0,14,3.0,0.0
381,Koumas,5.0,2,0.5,13,0.03,0.0,0.03,MID,Liverpool,2.09,14,3.0,2.09
382,Danns,4.5,0,0.0,0,0.0,0.0,0.0,FWD,Liverpool,0.0,14,3.0,0.0
383,Elliott,5.4,0,0.0,0,0.0,0.0,0.0,MID,Liverpool,0.0,14,3.0,0.0
579,Araujo,5.4,15,3.8,194,0.0,0.05,0.05,DEF,Liverpool,12.713333333333333,14,3.0,12.713333333333333
627,Barcola,8.0,4,2.0,97,0.21,0.1,0.31,MID,Liverpool,4.51,14,3.0,4.51
155,Enzo,6.9,6,1.5,181,0.31,0.27,0.58,MID,Man City,6.3,15,3.3333333333333335,5.669999999999999
237,Ndiaye,5.9,17,4.2,311,0.28,0.44,0.72,MID,Man City,16.69,15,3.3333333333333335,15.020999999999999
384,Donnarumma,5.5,17,4.2,360,0.0,0.0,0.0,GK,Man City,17.65066666666667,15,3.3333333333333335,15.885600000000002
386,Bettinelli,4.5,0,0.0,0,0.0,0.0,0.0,GK,Man City,0.0,15,3.3333333333333335,0.0
387,O'Reilly,6.4,5,1.2,158,0.09,0.43,0.52,DEF,Man City,5.39,15,3.3333333333333335,4.850999999999999
388,Guéhi,6.0,26,6.5,360,0.89,0.38,1.27,DEF,Man City,24.16,15,3.3333333333333335,21.743999999999996
389,Matheus N.,5.9,10,2.5,123,0.0,0.05,0.05,DEF,Man City,7.25,15,3.3333333333333335,6.5249999999999995
390,Rúben,5.5,16,4.0,360,0.09,0.74,0.83,DEF,Man City,13.98,15,3.3333333333333335,12.581999999999999
391,Gvardiol,5.6,33,8.2,344,0.22,0.11,0.33,DEF,Man City,26.52,15,3.3333333333333335,23.868
392,Aït-Nouri,5.3,0,0.0,0,0.0,0.0,0.0,DEF,Man City,0.0,15,3.3333333333333335,0.0
393,Khusanov,5.5,9,2.2,268,0.0,0.06,0.06,DEF,Man City,9.14,15,3.3333333333333335,8.225999999999999
394,Alleyne,5.0,0,0.0,0,0.0,0.0,0.0,DEF,Man City,0.0,15,3.3333333333333335,0.0
395,Lewis,4.4,1,0.2,56,0.17,0.02,0.19,DEF,Man City,1.53,15,3.3333333333333335,1.3769999999999998
396,Vitor Reis,4.5,1,0.2,1,0.0,0.0,0.0,DEF,Man City,1.0,15,3.3333333333333335,0.8999999999999999
397,Semenyo,8.4,16,4.0,360,0.17,0.99,1.16,MID,Man City,16.89,15,3.3333333333333335,15.200999999999999
398,Foden,7.0,9,2.2,217,1.61,0.88,2.49,MID,Man City,19.41,15,3.3333333333333335,17.468999999999998
399,Cherki,7.8,26,6.5,218,0.59,1.41,2.0,MID,Man City,22.53,15,3.3333333333333335,20.276999999999997
400,Doku,7.4,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
402,Rodrigo,6.5,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
404,Reijnders,6.0,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
406,Kovačić,5.4,2,0.5,42,0.0,0.02,0.02,MID,Man City,2.32,15,3.3333333333333335,2.0879999999999996
407,Echeverri,4.9,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
408,Phillips,5.0,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
409,Mukasa,4.5,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
410,Monga,4.9,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
411,Haaland,15.5,33,8.2,360,3.33,0.51,3.84,FWD,Man City,30.24,15,3.3333333333333335,27.215999999999998
481,Anderson,6.3,13,3.2,323,0.09,0.65,0.74,MID,Man City,14.64,15,3.3333333333333335,13.175999999999998
587,Rulli,5.0,0,0.0,0,0.0,0.0,0.0,GK,Man City,0.0,15,3.3333333333333335,0.0
616,Bouaddi,5.5,2,0.7,22,0.0,0.12,0.12,MID,Man City,2.23,15,3.3333333333333335,2.0069999999999997
621,McAidoo,4.5,2,0.7,11,0.1,0.0,0.1,MID,Man City,2.06,15,3.3333333333333335,1.8539999999999999
622,Braithwaite,4.0,1,0.3,1,0.0,0.0,0.0,DEF,Man City,1.03,15,3.3333333333333335,0.9269999999999999
628,Allan,6.0,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
653,Samba,4.5,0,0.0,0,0.0,0.0,0.0,MID,Man City,0.0,15,3.3333333333333335,0.0
43,Tielemans,5.9,10,2.5,312,0.56,0.32,0.88,MID,Man Utd,12.85,16,3.3333333333333335,11.564999999999998
131,Baleba,5.0,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
162,Andrey Santos,4.9,4,1.0,82,0.0,0.24,0.24,MID,Man Utd,4.37,16,3.3333333333333335,3.933
325,Darlow,4.5,0,0.0,0,0.0,0.0,0.0,GK,Man Utd,0.0,16,3.3333333333333335,0.0
412,Lammens,4.9,7,1.8,360,0.0,0.0,0.0,GK,Man Utd,8.593333333333332,16,3.3333333333333335,7.733999999999998
413,Bayindir,4.5,0,0.0,0,0.0,0.0,0.0,GK,Man Utd,0.0,16,3.3333333333333335,0.0
414,Heaton,4.0,0,0.0,0,0.0,0.0,0.0,GK,Man Utd,0.0,16,3.3333333333333335,0.0
415,Dorgu,5.8,6,1.5,165,0.65,0.08,0.73,MID,Man Utd,7.46,16,3.3333333333333335,6.7139999999999995
416,De Ligt,5.0,0,0.0,0,0.0,0.0,0.0,DEF,Man Utd,0.0,16,3.3333333333333335,0.0
417,Dalot,4.9,6,1.5,256,0.18,0.18,0.36,DEF,Man Utd,8.29,16,3.3333333333333335,7.4609999999999985
418,Maguire,4.9,8,2.0,360,0.19,0.43,0.62,DEF,Man Utd,9.71,16,3.3333333333333335,8.739
419,Martinez,5.0,6,1.5,270,0.06,0.14,0.2,DEF,Man Utd,7.02,16,3.3333333333333335,6.317999999999999
420,Yoro,4.9,2,0.5,22,0.0,0.02,0.02,DEF,Man Utd,1.98,16,3.3333333333333335,1.7819999999999998
421,Heaven,4.4,1,0.2,90,0.12,0.04,0.16,DEF,Man Utd,2.11,16,3.3333333333333335,1.8989999999999998
422,Mazraoui,4.4,3,0.8,97,0.22,0.06,0.28,DEF,Man Utd,3.36,16,3.3333333333333335,3.0239999999999996
423,Shaw,4.4,7,1.8,252,0.02,0.51,0.53,DEF,Man Utd,7.15,16,3.3333333333333335,6.435
424,Amass,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Man Utd,0.0,16,3.3333333333333335,0.0
425,Fredricson,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Man Utd,0.0,16,3.3333333333333335,0.0
426,B.Fernandes,12.0,29,7.2,360,2.28,1.13,3.41,MID,Man Utd,27.02,16,3.3333333333333335,24.317999999999998
427,Mbeumo,7.9,23,5.8,360,2.8,0.55,3.35,MID,Man Utd,25.46,16,3.3333333333333335,22.913999999999998
428,Cunha,7.9,16,4.0,317,0.58,0.44,1.02,MID,Man Utd,15.25,16,3.3333333333333335,13.724999999999998
429,Rashford,7.0,8,2.0,275,0.38,0.29,0.67,MID,Man Utd,10.41,16,3.3333333333333335,9.369
430,Mount,5.4,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
431,Amad,5.8,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
432,Mainoo,5.5,18,4.5,275,0.24,0.42,0.66,MID,Man Utd,15.78,16,3.3333333333333335,14.201999999999998
433,Ugarte,5.0,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
434,J.Fletcher,4.9,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
435,Lacey,4.9,1,0.2,10,0.0,0.0,0.0,MID,Man Utd,1.03,16,3.3333333333333335,0.9269999999999999
436,Collyer,5.0,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
437,Bendito Mantato,4.5,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
438,Fletcher,4.5,0,0.0,0,0.0,0.0,0.0,MID,Man Utd,0.0,16,3.3333333333333335,0.0
439,Šeško,7.0,8,2.0,76,0.39,0.01,0.4,FWD,Man Utd,4.92,16,3.3333333333333335,4.428
440,Zirkzee,5.4,1,0.2,7,0.0,0.01,0.01,FWD,Man Utd,1.07,16,3.3333333333333335,0.963
441,Obi,4.5,0,0.0,0,0.0,0.0,0.0,FWD,Man Utd,0.0,16,3.3333333333333335,0.0
405,N.Gonzalez,5.5,4,1.0,146,0.0,0.21,0.21,MID,Newcastle,4.38,17,2.3333333333333335,5.631428571428571
442,Pope,4.9,0,0.0,0,0.0,0.0,0.0,GK,Newcastle,0.0,17,2.3333333333333335,0.0
443,Gillespie,4.5,0,0.0,0,0.0,0.0,0.0,GK,Newcastle,0.0,17,2.3333333333333335,0.0
444,Jaouen,4.5,0,0.0,0,0.0,0.0,0.0,GK,Newcastle,0.0,17,2.3333333333333335,0.0
445,Thiaw,5.0,8,2.0,270,0.0,0.07,0.07,DEF,Newcastle,7.757333333333333,17,2.3333333333333335,9.973714285714285
446,Schär,5.0,1,0.2,1,0.0,0.0,0.0,DEF,Newcastle,1.0,17,2.3333333333333335,1.2857142857142856
447,Botman,5.0,9,2.2,270,0.01,0.17,0.18,DEF,Newcastle,8.83,17,2.3333333333333335,11.352857142857141
448,Burn,4.9,0,0.0,0,0.0,0.0,0.0,DEF,Newcastle,0.0,17,2.3333333333333335,0.0
449,Hall,5.2,18,4.5,269,0.04,0.67,0.71,DEF,Newcastle,14.4,17,2.3333333333333335,18.514285714285712
450,Livramento,4.9,1,0.2,1,0.0,0.0,0.0,DEF,Newcastle,1.0,17,2.3333333333333335,1.2857142857142856
451,A.Murphy,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Newcastle,0.0,17,2.3333333333333335,0.0
453,Barnes,6.0,17,4.2,270,0.22,0.06,0.28,MID,Newcastle,13.96,17,2.3333333333333335,17.948571428571427
454,Elanga,6.2,18,4.5,232,0.42,0.34,0.76,MID,Newcastle,13.29,17,2.3333333333333335,17.087142857142855
456,J.Ramsey,4.9,7,1.8,69,0.17,0.16,0.33,MID,Newcastle,3.35,17,2.3333333333333335,4.307142857142857
457,J.Murphy,5.9,2,0.5,35,0.0,0.2,0.2,MID,Newcastle,2.74,17,2.3333333333333335,3.5228571428571427
458,Joelinton,5.4,0,0.0,0,0.0,0.0,0.0,MID,Newcastle,0.0,17,2.3333333333333335,0.0
459,L.Miley,5.5,8,2.0,227,0.05,0.07,0.12,MID,Newcastle,8.2,17,2.3333333333333335,10.542857142857141
460,Willock,5.0,11,2.8,166,0.52,0.2,0.72,MID,Newcastle,8.99,17,2.3333333333333335,11.558571428571428
461,Touré,5.8,1,0.2,1,0.0,0.0,0.0,MID,Newcastle,1.21,17,2.3333333333333335,1.5557142857142856
462,Steur,4.9,3,0.8,87,0.0,0.0,0.0,MID,Newcastle,2.956785714285715,17,2.3333333333333335,3.8015816326530616
463,Woltemade,5.9,4,1.0,19,0.02,0.01,0.03,FWD,Newcastle,3.15,17,2.3333333333333335,4.05
464,Wissa,6.2,13,3.2,261,1.35,0.05,1.4,FWD,Newcastle,14.13,17,2.3333333333333335,18.167142857142856
465,Osula,5.9,4,1.0,55,0.06,0.14,0.2,FWD,Newcastle,3.85,17,2.3333333333333335,4.949999999999999
466,Neave,4.5,0,0.0,0,0.0,0.0,0.0,FWD,Newcastle,0.0,17,2.3333333333333335,0.0
559,Bamba,4.9,1,0.2,14,0.0,0.0,0.0,MID,Newcastle,1.08,17,2.3333333333333335,1.3885714285714286
567,Horníček,5.0,10,2.5,270,0.0,0.0,0.0,GK,Newcastle,9.812103174603173,17,2.3333333333333335,12.615561224489793
593,Dedić,4.5,13,3.2,270,0.14,0.08,0.22,DEF,Newcastle,12.36,17,2.3333333333333335,15.89142857142857
609,Shahar,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Newcastle,0.0,17,2.3333333333333335,0.0
634,Fernandez-Pardo,6.0,1,0.5,27,0.0,0.0,0.0,FWD,Newcastle,1.34,17,2.3333333333333335,1.7228571428571429
167,Delap,5.5,8,2.0,187,0.76,0.14,0.9,FWD,Nott'm Forest,8.06,18,3.0,8.06
201,Muñoz,5.4,3,0.8,175,0.48,0.19,0.67,DEF,Nott'm Forest,4.64,18,3.0,4.64
467,Sels,5.0,12,3.0,360,0.0,0.01,0.01,GK,Nott'm Forest,12.7865,18,3.0,12.7865
468,John,4.5,0,0.0,0,0.0,0.0,0.0,GK,Nott'm Forest,0.0,18,3.0,0.0
469,N.Williams,5.0,17,4.2,360,0.32,0.4,0.72,DEF,Nott'm Forest,15.61,18,3.0,15.61
470,Morato,5.0,0,0.0,0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0,18,3.0,0.0
471,Milenković,5.5,12,3.0,270,0.11,0.03,0.14,DEF,Nott'm Forest,12.39,18,3.0,12.39
472,Murillo,5.5,19,4.8,359,0.35,0.29,0.64,DEF,Nott'm Forest,16.81,18,3.0,16.81
473,Aina,4.5,8,2.0,306,0.04,0.53,0.57,DEF,Nott'm Forest,9.37,18,3.0,9.37
474,Jair Cunha,4.5,10,2.5,270,0.03,0.01,0.04,DEF,Nott'm Forest,8.758333333333333,18,3.0,8.758333333333333
475,Savona,4.5,0,0.0,0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0,18,3.0,0.0
476,O.Richards,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0,18,3.0,0.0
477,Abbott,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0,18,3.0,0.0
478,Netz,4.5,2,0.5,20,0.0,0.0,0.0,DEF,Nott'm Forest,1.93,18,3.0,1.93
479,Bindon,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0,18,3.0,0.0
480,Gibbs-White,7.9,26,6.5,360,1.56,1.02,2.58,MID,Nott'm Forest,24.91,18,3.0,24.91
482,Hudson-Odoi,5.8,1,0.2,1,0.0,0.0,0.0,MID,Nott'm Forest,1.21,18,3.0,1.21
483,Ndoye,5.5,14,3.5,258,1.05,0.88,1.93,MID,Nott'm Forest,14.49,18,3.0,14.49
484,Hutchinson,5.4,0,0.0,0,0.0,0.0,0.0,MID,Nott'm Forest,0.0,18,3.0,0.0
485,Bakwa,5.5,0,0.0,0,0.0,0.0,0.0,MID,Nott'm Forest,0.0,18,3.0,0.0
486,McAtee,5.5,10,2.5,334,0.16,0.92,1.08,MID,Nott'm Forest,11.23,18,3.0,11.23
487,Dominguez,4.9,1,0.2,1,0.0,0.0,0.0,MID,Nott'm Forest,1.0,18,3.0,1.0
488,I.Sangaré,4.9,3,0.8,98,0.09,0.02,0.11,MID,Nott'm Forest,3.55,18,3.0,3.55
489,Yates,4.5,0,0.0,0,0.0,0.0,0.0,MID,Nott'm Forest,0.0,18,3.0,0.0
490,Wood,5.8,3,0.8,45,0.12,0.01,0.13,FWD,Nott'm Forest,3.03,18,3.0,3.03
491,Igor Jesus,5.8,11,2.8,226,1.09,0.07,1.16,FWD,Nott'm Forest,11.7,18,3.0,11.7
493,Kalimuendo,5.4,1,0.2,1,0.0,0.0,0.0,FWD,Nott'm Forest,1.0,18,3.0,1.0
558,Schlager,5.0,11,2.8,286,0.14,0.08,0.22,MID,Nott'm Forest,11.24,18,3.0,11.24
581,Diomande,5.4,5,1.2,91,0.11,0.0,0.11,DEF,Nott'm Forest,5.31,18,3.0,5.31
590,Benda,4.5,0,0.0,0,0.0,0.0,0.0,GK,Nott'm Forest,0.0,18,3.0,0.0
112,Van Hecke,4.9,18,4.5,360,0.34,0.12,0.46,DEF,Spurs,16.54,19,3.3333333333333335,14.885999999999997
147,Tosin,4.4,1,0.2,5,0.0,0.0,0.0,DEF,Spurs,1.06,19,3.3333333333333335,0.954
401,Marmoush,7.0,6,1.5,249,0.36,0.11,0.47,FWD,Spurs,8.94,19,3.3333333333333335,8.046
403,Sávio,6.5,6,1.5,150,0.12,0.53,0.65,MID,Spurs,5.68,19,3.3333333333333335,5.111999999999999
455,Tonali,5.4,12,3.0,344,0.18,0.4,0.58,MID,Spurs,12.75,19,3.3333333333333335,11.475
494,Vicario,4.5,0,0.0,0,0.0,0.0,0.0,GK,Spurs,0.0,19,3.3333333333333335,0.0
495,Austin,4.0,0,0.0,0,0.0,0.0,0.0,GK,Spurs,0.0,19,3.3333333333333335,0.0
496,Kinsky,4.5,16,4.0,360,0.0,0.0,0.0,GK,Spurs,12.978452380952385,19,3.3333333333333335,11.680607142857145
497,Dubravka,4.0,0,0.0,0,0.0,0.0,0.0,GK,Spurs,0.0,19,3.3333333333333335,0.0
498,Senesi,5.8,3,0.8,90,0.0,0.02,0.02,DEF,Spurs,2.98,19,3.3333333333333335,2.682
499,Pedro Porro,5.5,8,2.0,180,0.36,0.16,0.52,DEF,Spurs,7.02,19,3.3333333333333335,6.317999999999999
500,Romero,5.0,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
502,Robertson,4.4,13,3.2,276,0.13,0.17,0.3,DEF,Spurs,12.14,19,3.3333333333333335,10.926
503,Van de Ven,5.0,15,3.8,270,0.57,0.04,0.61,DEF,Spurs,14.08,19,3.3333333333333335,12.671999999999999
505,Spence,4.5,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
506,Udogie,4.5,7,1.8,86,0.0,0.23,0.23,DEF,Spurs,6.04,19,3.3333333333333335,5.435999999999999
507,Phillips,4.5,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
508,Davies,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
509,Byfield,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
510,Rowswell,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
511,Souza,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Spurs,0.0,19,3.3333333333333335,0.0
512,Kudus,6.5,3,0.8,78,0.04,0.22,0.26,MID,Spurs,3.43,19,3.3333333333333335,3.0869999999999997
513,Xavi,5.9,0,0.0,0,0.0,0.0,0.0,MID,Spurs,0.0,19,3.3333333333333335,0.0
514,Tel,5.8,8,2.0,257,0.21,0.23,0.44,MID,Spurs,11.75,19,3.3333333333333335,10.575
515,Maddison,6.3,2,0.5,35,0.0,0.02,0.02,MID,Spurs,2.26,19,3.3333333333333335,2.034
516,Bentancur,5.5,11,2.8,287,0.02,0.08,0.1,MID,Spurs,10.6,19,3.3333333333333335,9.54
517,Odobert,5.5,0,0.0,0,0.0,0.0,0.0,MID,Spurs,0.0,19,3.3333333333333335,0.0
518,P.M.Sarr,4.9,0,0.0,0,0.0,0.0,0.0,MID,Spurs,0.0,19,3.3333333333333335,0.0
519,Gallagher,5.4,3,0.8,128,0.02,0.12,0.14,MID,Spurs,5.42,19,3.3333333333333335,4.877999999999999
520,Bergvall,5.4,2,0.5,72,0.06,0.26,0.32,MID,Spurs,2.96,19,3.3333333333333335,2.6639999999999997
521,Kulusevski,6.5,0,0.0,0,0.0,0.0,0.0,MID,Spurs,0.0,19,3.3333333333333335,0.0
522,Gray,4.9,7,1.8,236,0.09,0.04,0.13,MID,Spurs,7.85,19,3.3333333333333335,7.064999999999999
523,Moore,5.0,3,0.8,89,0.4,0.02,0.42,MID,Spurs,3.29,19,3.3333333333333335,2.961
524,Olusesi,4.4,0,0.0,0,0.0,0.0,0.0,MID,Spurs,0.0,19,3.3333333333333335,0.0
525,Fernandes,5.8,6,1.5,204,0.12,0.26,0.38,MID,Spurs,10.52,19,3.3333333333333335,9.467999999999998
526,Solanke,5.9,5,1.2,105,0.44,0.01,0.45,FWD,Spurs,4.74,19,3.3333333333333335,4.266
527,Richarlison,5.9,2,0.5,67,0.0,0.0,0.0,FWD,Spurs,2.36,19,3.3333333333333335,2.1239999999999997
528,Scarlett,4.5,0,0.0,0,0.0,0.0,0.0,FWD,Spurs,0.0,19,3.3333333333333335,0.0
578,Mudryk,5.4,1,0.2,16,0.0,0.0,0.0,MID,Spurs,1.11,19,3.3333333333333335,0.999
601,Williams-Barnett,4.5,0,0.0,0,0.0,0.0,0.0,MID,Spurs,0.0,19,3.3333333333333335,0.0
501,Danso,5.0,3,0.8,180,0.0,0.16,0.16,DEF,Sunderland,4.48,20,3.6666666666666665,3.665454545454546
529,Roefs,5.0,11,2.8,360,0.0,0.0,0.0,GK,Sunderland,11.355333333333332,20,3.6666666666666665,9.290727272727272
530,Patterson,4.0,0,0.0,0,0.0,0.0,0.0,GK,Sunderland,0.0,20,3.6666666666666665,0.0
531,Ellborg,4.5,0,0.0,0,0.0,0.0,0.0,GK,Sunderland,0.0,20,3.6666666666666665,0.0
532,Ballard,4.9,12,3.0,360,0.17,0.16,0.33,DEF,Sunderland,11.42,20,3.6666666666666665,9.343636363636364
533,Mukiele,5.5,13,3.2,270,0.7,0.05,0.75,DEF,Sunderland,12.7,20,3.6666666666666665,10.39090909090909
534,Hume,4.4,9,2.2,195,0.04,0.28,0.32,DEF,Sunderland,8.68,20,3.6666666666666665,7.101818181818182
535,Alderete,4.9,1,0.2,23,0.0,0.01,0.01,DEF,Sunderland,1.13,20,3.6666666666666665,0.9245454545454546
536,Reinildo,4.5,7,1.8,360,0.0,0.32,0.32,DEF,Sunderland,8.27,20,3.6666666666666665,6.766363636363637
537,Seelt,4.5,0,0.0,0,0.0,0.0,0.0,DEF,Sunderland,0.0,20,3.6666666666666665,0.0
538,Hjelde,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Sunderland,0.0,20,3.6666666666666665,0.0
539,O'Nien,4.0,1,0.2,66,0.01,0.01,0.02,DEF,Sunderland,1.913333333333333,20,3.6666666666666665,1.5654545454545454
540,Masuaku,4.0,0,0.0,0,0.0,0.0,0.0,DEF,Sunderland,0.0,20,3.6666666666666665,0.0
541,Meunier,4.5,11,2.8,318,0.34,0.13,0.47,DEF,Sunderland,18.6,20,3.6666666666666665,15.21818181818182
542,E.Le Fée,5.8,13,3.2,348,2.06,0.82,2.88,MID,Sunderland,17.6,20,3.6666666666666665,14.400000000000002
543,Diarra,5.4,5,1.2,28,0.03,0.16,0.19,MID,Sunderland,3.99,20,3.6666666666666665,3.264545454545455
544,Xhaka,5.5,19,4.8,360,0.06,0.94,1.0,MID,Sunderland,16.91,20,3.6666666666666665,13.835454545454546
545,Sadiki,4.9,8,2.0,343,0.4,0.23,0.63,MID,Sunderland,14.41,20,3.6666666666666665,11.790000000000001
546,Adingra,4.9,0,0.0,0,0.0,0.0,0.0,MID,Sunderland,0.0,20,3.6666666666666665,0.0
547,Mundle,4.9,1,0.2,1,0.17,0.0,0.17,MID,Sunderland,1.43,20,3.6666666666666665,1.17
548,Rigg,4.9,2,0.5,17,0.0,0.0,0.0,MID,Sunderland,1.71,20,3.6666666666666665,1.3990909090909092
549,Talbi,5.4,1,0.2,31,0.0,0.0,0.0,MID,Sunderland,1.23,20,3.6666666666666665,1.0063636363636363
550,Jocelin.T,5.0,0,0.0,0,0.0,0.0,0.0,MID,Sunderland,0.0,20,3.6666666666666665,0.0
551,N.Angulo,5.0,12,3.0,254,0.15,0.12,0.27,MID,Sunderland,10.99,20,3.6666666666666665,8.991818181818182
552,Brobbey,5.8,7,1.8,309,0.59,0.07,0.66,FWD,Sunderland,11.11,20,3.6666666666666665,9.09
553,Isidor,5.5,14,3.5,95,1.49,0.01,1.5,FWD,Sunderland,4.93,20,3.6666666666666665,4.033636363636363
612,Methalie,4.5,0,0.0,0,0.0,0.0,0.0,DEF,Sunderland,0.0,20,3.6666666666666665,0.0
613,Ahoka,4.5,0,0.0,0,0.0,0.0,0.0,MID,Sunderland,0.0,20,3.6666666666666665,0.0
646,Fofana,5.5,2,1.0,30,0.0,0.0,0.0,MID,Sunderland,1.12,20,3.6666666666666665,0.9163636363636365
651,J.Angulo,4.5,0,0.0,0,0.0,0.0,0.0,FWD,Sunderland,0.0,20,3.6666666666666665,0.0
